county_fips,res_statefips,county_name,age_cat,fileyear,total_mortality
51073.0,VA,Gloucester,70 years or above,2014,4
51073.0,VA,Gloucester,70 years or above,2015,2
51073.0,VA,Gloucester,70 years or above,2016,2
51073.0,VA,Gloucester,70 years or above,2017,3
51073.0,VA,Gloucester,70 years or above,2018,1
51073.0,VA,Gloucester,70 years or above,2020,5
51073.0,VA,Gloucester,70 years or above,2022,2
51075.0,VA,Goochland,30 - 49 years,2011,1
51075.0,VA,Goochland,30 - 49 years,2013,1
51075.0,VA,Goochland,70 years or above,2009,1
51075.0,VA,Goochland,70 years or above,2012,2
51075.0,VA,Goochland,70 years or above,2014,1
51075.0,VA,Goochland,70 years or above,2015,1
51075.0,VA,Goochland,70 years or above,2018,1
51075.0,VA,Goochland,70 years or above,2019,2
51075.0,VA,Goochland,70 years or above,2020,1
51077.0,VA,Grayson,70 years or above,2005,1
51077.0,VA,Grayson,70 years or above,2006,1
51077.0,VA,Grayson,70 years or above,2008,1
51077.0,VA,Grayson,70 years or above,2012,1
51077.0,VA,Grayson,70 years or above,2013,3
51077.0,VA,Grayson,70 years or above,2014,1
51077.0,VA,Grayson,70 years or above,2015,1
51077.0,VA,Grayson,70 years or above,2020,1
51077.0,VA,Grayson,70 years or above,2022,1
51079.0,VA,Greene,30 - 49 years,2007,1
51079.0,VA,Greene,30 - 49 years,2008,1
51079.0,VA,Greene,70 years or above,2005,1
51079.0,VA,Greene,70 years or above,2008,1
51079.0,VA,Greene,70 years or above,2009,1
51079.0,VA,Greene,70 years or above,2010,1
51079.0,VA,Greene,70 years or above,2012,2
51079.0,VA,Greene,70 years or above,2013,1
51079.0,VA,Greene,70 years or above,2017,1
51079.0,VA,Greene,70 years or above,2018,1
51079.0,VA,Greene,70 years or above,2020,3
51079.0,VA,Greene,70 years or above,2022,1
51081.0,VA,Greensville,30 - 49 years,2011,1
51081.0,VA,Greensville,70 years or above,2013,1
51081.0,VA,Greensville,70 years or above,2014,1
51081.0,VA,Greensville,70 years or above,2016,1
51081.0,VA,Greensville,70 years or above,2020,1
51083.0,VA,Halifax,10 - 29 years,2017,1
51083.0,VA,Halifax,30 - 49 years,2006,1
51083.0,VA,Halifax,70 years or above,2006,3
51083.0,VA,Halifax,70 years or above,2009,2
51083.0,VA,Halifax,70 years or above,2013,2
51083.0,VA,Halifax,70 years or above,2014,3
51083.0,VA,Halifax,70 years or above,2015,1
51083.0,VA,Halifax,70 years or above,2016,1
51083.0,VA,Halifax,70 years or above,2017,2
51083.0,VA,Halifax,70 years or above,2020,2
51083.0,VA,Halifax,70 years or above,2021,1
51083.0,VA,Halifax,70 years or above,2022,1
51085.0,VA,Hanover,30 - 49 years,2005,1
51085.0,VA,Hanover,30 - 49 years,2011,1
51085.0,VA,Hanover,30 - 49 years,2012,1
51085.0,VA,Hanover,30 - 49 years,2013,1
51085.0,VA,Hanover,30 - 49 years,2014,1
51085.0,VA,Hanover,30 - 49 years,2018,2
51085.0,VA,Hanover,30 - 49 years,2019,1
51085.0,VA,Hanover,30 - 49 years,2021,1
51085.0,VA,Hanover,70 years or above,2005,3
51085.0,VA,Hanover,70 years or above,2006,5
51085.0,VA,Hanover,70 years or above,2007,1
51085.0,VA,Hanover,70 years or above,2008,2
51085.0,VA,Hanover,70 years or above,2009,1
51085.0,VA,Hanover,70 years or above,2010,1
51085.0,VA,Hanover,70 years or above,2011,3
51085.0,VA,Hanover,70 years or above,2012,3
51085.0,VA,Hanover,70 years or above,2013,3
51085.0,VA,Hanover,70 years or above,2014,3
51085.0,VA,Hanover,70 years or above,2015,3
51085.0,VA,Hanover,70 years or above,2016,3
51085.0,VA,Hanover,70 years or above,2017,1
51085.0,VA,Hanover,70 years or above,2018,2
51085.0,VA,Hanover,70 years or above,2020,3
51085.0,VA,Hanover,70 years or above,2021,3
51085.0,VA,Hanover,70 years or above,2022,2
51087.0,VA,Henrico,10 - 29 years,2007,1
51087.0,VA,Henrico,10 - 29 years,2010,1
51087.0,VA,Henrico,10 - 29 years,2019,1
51087.0,VA,Henrico,30 - 49 years,2005,1
51087.0,VA,Henrico,30 - 49 years,2006,2
51087.0,VA,Henrico,30 - 49 years,2008,1
51087.0,VA,Henrico,30 - 49 years,2010,2
51087.0,VA,Henrico,30 - 49 years,2011,1
51087.0,VA,Henrico,30 - 49 years,2012,1
51087.0,VA,Henrico,30 - 49 years,2013,2
51087.0,VA,Henrico,30 - 49 years,2014,2
51087.0,VA,Henrico,30 - 49 years,2015,2
51087.0,VA,Henrico,30 - 49 years,2016,1
51087.0,VA,Henrico,30 - 49 years,2017,1
51087.0,VA,Henrico,30 - 49 years,2018,2
51087.0,VA,Henrico,30 - 49 years,2020,2
51087.0,VA,Henrico,30 - 49 years,2021,1
51087.0,VA,Henrico,30 - 49 years,2022,1
51087.0,VA,Henrico,70 years or above,2005,3
51087.0,VA,Henrico,70 years or above,2006,8
51087.0,VA,Henrico,70 years or above,2007,8
51087.0,VA,Henrico,70 years or above,2008,8
51087.0,VA,Henrico,70 years or above,2009,6
51087.0,VA,Henrico,70 years or above,2010,12
51087.0,VA,Henrico,70 years or above,2011,9
51087.0,VA,Henrico,70 years or above,2012,8
51087.0,VA,Henrico,70 years or above,2013,10
51087.0,VA,Henrico,70 years or above,2014,12
51087.0,VA,Henrico,70 years or above,2015,6
51087.0,VA,Henrico,70 years or above,2016,16
51087.0,VA,Henrico,70 years or above,2017,12
51087.0,VA,Henrico,70 years or above,2018,6
51087.0,VA,Henrico,70 years or above,2019,6
51087.0,VA,Henrico,70 years or above,2020,9
51087.0,VA,Henrico,70 years or above,2021,10
51087.0,VA,Henrico,70 years or above,2022,8
51089.0,VA,Henry,30 - 49 years,2007,1
51089.0,VA,Henry,30 - 49 years,2011,4
51089.0,VA,Henry,30 - 49 years,2016,1
51089.0,VA,Henry,30 - 49 years,2021,1
51089.0,VA,Henry,70 years or above,2005,3
51089.0,VA,Henry,70 years or above,2006,1
51089.0,VA,Henry,70 years or above,2008,3
51089.0,VA,Henry,70 years or above,2009,3
51089.0,VA,Henry,70 years or above,2010,1
51089.0,VA,Henry,70 years or above,2011,3
51089.0,VA,Henry,70 years or above,2013,3
51089.0,VA,Henry,70 years or above,2014,2
51089.0,VA,Henry,70 years or above,2015,3
51089.0,VA,Henry,70 years or above,2016,2
51089.0,VA,Henry,70 years or above,2017,3
51089.0,VA,Henry,70 years or above,2018,3
51089.0,VA,Henry,70 years or above,2019,5
51089.0,VA,Henry,70 years or above,2020,4
51089.0,VA,Henry,70 years or above,2021,1
51089.0,VA,Henry,70 years or above,2022,4
51091.0,VA,Highland,70 years or above,2008,1
51091.0,VA,Highland,70 years or above,2020,1
51093.0,VA,Isle of Wight,30 - 49 years,2020,1
51093.0,VA,Isle of Wight,70 years or above,2005,2
51093.0,VA,Isle of Wight,70 years or above,2007,1
51093.0,VA,Isle of Wight,70 years or above,2011,2
51093.0,VA,Isle of Wight,70 years or above,2012,2
51093.0,VA,Isle of Wight,70 years or above,2013,2
51093.0,VA,Isle of Wight,70 years or above,2015,3
51093.0,VA,Isle of Wight,70 years or above,2018,3
51093.0,VA,Isle of Wight,70 years or above,2020,1
51093.0,VA,Isle of Wight,70 years or above,2022,1
51095.0,VA,James City,30 - 49 years,2006,1
51095.0,VA,James City,30 - 49 years,2011,1
51095.0,VA,James City,30 - 49 years,2021,1
51095.0,VA,James City,70 years or above,2005,2
51095.0,VA,James City,70 years or above,2006,1
51095.0,VA,James City,70 years or above,2007,2
51095.0,VA,James City,70 years or above,2009,1
51095.0,VA,James City,70 years or above,2010,2
51095.0,VA,James City,70 years or above,2011,3
51095.0,VA,James City,70 years or above,2012,3
51095.0,VA,James City,70 years or above,2013,1
51095.0,VA,James City,70 years or above,2014,1
51095.0,VA,James City,70 years or above,2016,2
51095.0,VA,James City,70 years or above,2018,1
51095.0,VA,James City,70 years or above,2019,3
51095.0,VA,James City,70 years or above,2020,1
51095.0,VA,James City,70 years or above,2021,3
51095.0,VA,James City,70 years or above,2022,2
51099.0,VA,King George,10 - 29 years,2022,1
51099.0,VA,King George,30 - 49 years,2006,1
51099.0,VA,King George,70 years or above,2006,2
51099.0,VA,King George,70 years or above,2009,2
51099.0,VA,King George,70 years or above,2011,2
51099.0,VA,King George,70 years or above,2014,2
51099.0,VA,King George,70 years or above,2017,1
51099.0,VA,King George,70 years or above,2019,2
51099.0,VA,King George,70 years or above,2022,2
51101.0,VA,King William,30 - 49 years,2008,2
51101.0,VA,King William,70 years or above,2007,1
51101.0,VA,King William,70 years or above,2009,1
51101.0,VA,King William,70 years or above,2014,1
51101.0,VA,King William,70 years or above,2020,1
51097.0,VA,King and Queen,70 years or above,2005,1
51097.0,VA,King and Queen,70 years or above,2006,1
51097.0,VA,King and Queen,70 years or above,2014,1
51097.0,VA,King and Queen,70 years or above,2018,1
51097.0,VA,King and Queen,70 years or above,2020,1
51103.0,VA,Lancaster,30 - 49 years,2012,1
51103.0,VA,Lancaster,30 - 49 years,2020,1
51103.0,VA,Lancaster,30 - 49 years,2022,1
51103.0,VA,Lancaster,70 years or above,2008,2
51103.0,VA,Lancaster,70 years or above,2009,2
51103.0,VA,Lancaster,70 years or above,2010,1
51103.0,VA,Lancaster,70 years or above,2011,1
51103.0,VA,Lancaster,70 years or above,2012,1
51103.0,VA,Lancaster,70 years or above,2013,1
51103.0,VA,Lancaster,70 years or above,2014,2
51105.0,VA,Lee,30 - 49 years,2005,1
51105.0,VA,Lee,30 - 49 years,2017,1
51105.0,VA,Lee,30 - 49 years,2019,1
51105.0,VA,Lee,70 years or above,2005,3
51105.0,VA,Lee,70 years or above,2006,4
51105.0,VA,Lee,70 years or above,2008,1
51105.0,VA,Lee,70 years or above,2009,1
51105.0,VA,Lee,70 years or above,2011,1
51105.0,VA,Lee,70 years or above,2012,1
51105.0,VA,Lee,70 years or above,2014,1
51105.0,VA,Lee,70 years or above,2015,1
51105.0,VA,Lee,70 years or above,2017,1
51105.0,VA,Lee,70 years or above,2018,1
51105.0,VA,Lee,70 years or above,2019,1
51105.0,VA,Lee,70 years or above,2021,3
51105.0,VA,Lee,70 years or above,2022,2
51107.0,VA,Loudoun,10 - 29 years,2019,1
51107.0,VA,Loudoun,30 - 49 years,2005,1
51107.0,VA,Loudoun,30 - 49 years,2007,1
51107.0,VA,Loudoun,30 - 49 years,2011,1
51107.0,VA,Loudoun,30 - 49 years,2013,1
51107.0,VA,Loudoun,30 - 49 years,2014,1
51107.0,VA,Loudoun,30 - 49 years,2019,1
51107.0,VA,Loudoun,30 - 49 years,2021,1
51107.0,VA,Loudoun,70 years or above,2005,3
51107.0,VA,Loudoun,70 years or above,2006,3
51107.0,VA,Loudoun,70 years or above,2007,7
51107.0,VA,Loudoun,70 years or above,2008,2
51107.0,VA,Loudoun,70 years or above,2009,2
51107.0,VA,Loudoun,70 years or above,2010,2
51107.0,VA,Loudoun,70 years or above,2011,2
51107.0,VA,Loudoun,70 years or above,2013,4
51107.0,VA,Loudoun,70 years or above,2014,3
51107.0,VA,Loudoun,70 years or above,2015,5
51107.0,VA,Loudoun,70 years or above,2016,1
51107.0,VA,Loudoun,70 years or above,2017,6
51107.0,VA,Loudoun,70 years or above,2018,6
51107.0,VA,Loudoun,70 years or above,2019,3
51107.0,VA,Loudoun,70 years or above,2020,3
51107.0,VA,Loudoun,70 years or above,2021,6
51107.0,VA,Loudoun,70 years or above,2022,2
51109.0,VA,Louisa,30 - 49 years,2005,1
51109.0,VA,Louisa,30 - 49 years,2006,1
51109.0,VA,Louisa,70 years or above,2006,1
51109.0,VA,Louisa,70 years or above,2007,2
51109.0,VA,Louisa,70 years or above,2010,3
51109.0,VA,Louisa,70 years or above,2011,2
51109.0,VA,Louisa,70 years or above,2012,2
51109.0,VA,Louisa,70 years or above,2013,3
51109.0,VA,Louisa,70 years or above,2014,1
51109.0,VA,Louisa,70 years or above,2015,1
51109.0,VA,Louisa,70 years or above,2016,1
51109.0,VA,Louisa,70 years or above,2017,1
51109.0,VA,Louisa,70 years or above,2018,1
51109.0,VA,Louisa,70 years or above,2021,1
51109.0,VA,Louisa,70 years or above,2022,1
51111.0,VA,Lunenburg,30 - 49 years,2006,1
51111.0,VA,Lunenburg,30 - 49 years,2022,1
51111.0,VA,Lunenburg,70 years or above,2006,1
51111.0,VA,Lunenburg,70 years or above,2007,1
51111.0,VA,Lunenburg,70 years or above,2009,1
51111.0,VA,Lunenburg,70 years or above,2011,2
51111.0,VA,Lunenburg,70 years or above,2012,1
51111.0,VA,Lunenburg,70 years or above,2014,2
51111.0,VA,Lunenburg,70 years or above,2018,2
51111.0,VA,Lunenburg,70 years or above,2019,1
51111.0,VA,Lunenburg,70 years or above,2020,1
51113.0,VA,Madison,30 - 49 years,2020,1
51113.0,VA,Madison,70 years or above,2005,2
51113.0,VA,Madison,70 years or above,2006,1
51113.0,VA,Madison,70 years or above,2009,1
51113.0,VA,Madison,70 years or above,2011,3
51113.0,VA,Madison,70 years or above,2012,2
51113.0,VA,Madison,70 years or above,2014,1
51113.0,VA,Madison,70 years or above,2015,1
51113.0,VA,Madison,70 years or above,2019,2
51115.0,VA,Mathews,30 - 49 years,2020,2
51115.0,VA,Mathews,70 years or above,2006,1
51115.0,VA,Mathews,70 years or above,2007,1
51115.0,VA,Mathews,70 years or above,2011,1
51115.0,VA,Mathews,70 years or above,2015,1
51115.0,VA,Mathews,70 years or above,2016,2
51115.0,VA,Mathews,70 years or above,2017,2
51115.0,VA,Mathews,70 years or above,2020,1
51115.0,VA,Mathews,70 years or above,2021,2
51115.0,VA,Mathews,70 years or above,2022,2
51117.0,VA,Mecklenburg,30 - 49 years,2008,2
51117.0,VA,Mecklenburg,70 years or above,2007,2
51117.0,VA,Mecklenburg,70 years or above,2008,2
51117.0,VA,Mecklenburg,70 years or above,2009,1
51117.0,VA,Mecklenburg,70 years or above,2010,1
51117.0,VA,Mecklenburg,70 years or above,2011,1
51117.0,VA,Mecklenburg,70 years or above,2014,2
51117.0,VA,Mecklenburg,70 years or above,2016,2
51117.0,VA,Mecklenburg,70 years or above,2017,2
51117.0,VA,Mecklenburg,70 years or above,2018,2
51117.0,VA,Mecklenburg,70 years or above,2019,2
51117.0,VA,Mecklenburg,70 years or above,2020,3
51117.0,VA,Mecklenburg,70 years or above,2022,1
51119.0,VA,Middlesex,70 years or above,2005,1
51119.0,VA,Middlesex,70 years or above,2006,1
51119.0,VA,Middlesex,70 years or above,2010,1
51119.0,VA,Middlesex,70 years or above,2011,1
51119.0,VA,Middlesex,70 years or above,2012,1
51119.0,VA,Middlesex,70 years or above,2014,1
51119.0,VA,Middlesex,70 years or above,2015,1
51119.0,VA,Middlesex,70 years or above,2016,3
51119.0,VA,Middlesex,70 years or above,2017,1
51119.0,VA,Middlesex,70 years or above,2020,1
51119.0,VA,Middlesex,70 years or above,2021,1
51121.0,VA,Montgomery,10 - 29 years,2007,1
51121.0,VA,Montgomery,10 - 29 years,2017,1
51121.0,VA,Montgomery,30 - 49 years,2005,1
51121.0,VA,Montgomery,30 - 49 years,2006,1
51121.0,VA,Montgomery,30 - 49 years,2011,1
51121.0,VA,Montgomery,30 - 49 years,2012,1
51121.0,VA,Montgomery,30 - 49 years,2018,1
51121.0,VA,Montgomery,70 years or above,2005,2
51121.0,VA,Montgomery,70 years or above,2006,5
51121.0,VA,Montgomery,70 years or above,2008,2
51121.0,VA,Montgomery,70 years or above,2009,4
51121.0,VA,Montgomery,70 years or above,2010,1
51121.0,VA,Montgomery,70 years or above,2011,2
51121.0,VA,Montgomery,70 years or above,2012,1
51121.0,VA,Montgomery,70 years or above,2013,5
51121.0,VA,Montgomery,70 years or above,2014,3
51121.0,VA,Montgomery,70 years or above,2015,1
51121.0,VA,Montgomery,70 years or above,2016,4
51121.0,VA,Montgomery,70 years or above,2017,1
51121.0,VA,Montgomery,70 years or above,2018,1
51121.0,VA,Montgomery,70 years or above,2020,3
51121.0,VA,Montgomery,70 years or above,2022,2
51125.0,VA,Nelson,70 years or above,2005,2
51125.0,VA,Nelson,70 years or above,2007,1
51125.0,VA,Nelson,70 years or above,2011,1
51125.0,VA,Nelson,70 years or above,2013,2
51125.0,VA,Nelson,70 years or above,2015,1
51125.0,VA,Nelson,70 years or above,2018,1
51125.0,VA,Nelson,70 years or above,2019,1
51125.0,VA,Nelson,70 years or above,2020,1
51125.0,VA,Nelson,70 years or above,2021,1
51125.0,VA,Nelson,70 years or above,2022,2
51127.0,VA,New Kent,30 - 49 years,2016,1
51127.0,VA,New Kent,70 years or above,2005,1
51127.0,VA,New Kent,70 years or above,2009,2
51127.0,VA,New Kent,70 years or above,2011,1
51127.0,VA,New Kent,70 years or above,2014,1
51127.0,VA,New Kent,70 years or above,2016,1
51127.0,VA,New Kent,70 years or above,2018,1
51127.0,VA,New Kent,70 years or above,2020,2
51127.0,VA,New Kent,70 years or above,2021,1
51131.0,VA,Northampton,70 years or above,2006,1
51131.0,VA,Northampton,70 years or above,2010,1
51131.0,VA,Northampton,70 years or above,2019,1
51131.0,VA,Northampton,70 years or above,2021,1
51131.0,VA,Northampton,70 years or above,2022,2
51133.0,VA,Northumberland,30 - 49 years,2006,1
51133.0,VA,Northumberland,70 years or above,2006,4
51133.0,VA,Northumberland,70 years or above,2009,2
51133.0,VA,Northumberland,70 years or above,2010,1
51133.0,VA,Northumberland,70 years or above,2013,2
51133.0,VA,Northumberland,70 years or above,2015,1
51133.0,VA,Northumberland,70 years or above,2017,1
51133.0,VA,Northumberland,70 years or above,2018,1
51133.0,VA,Northumberland,70 years or above,2022,2
51135.0,VA,Nottoway,30 - 49 years,2011,1
51135.0,VA,Nottoway,30 - 49 years,2012,1
51135.0,VA,Nottoway,70 years or above,2009,1
51135.0,VA,Nottoway,70 years or above,2010,2
51135.0,VA,Nottoway,70 years or above,2014,1
51135.0,VA,Nottoway,70 years or above,2015,1
51135.0,VA,Nottoway,70 years or above,2016,1
51135.0,VA,Nottoway,70 years or above,2017,2
51135.0,VA,Nottoway,70 years or above,2019,3
51135.0,VA,Nottoway,70 years or above,2020,1
51135.0,VA,Nottoway,70 years or above,2021,1
51135.0,VA,Nottoway,70 years or above,2022,1
51137.0,VA,Orange,30 - 49 years,2016,1
51137.0,VA,Orange,30 - 49 years,2018,1
51137.0,VA,Orange,30 - 49 years,2020,1
51137.0,VA,Orange,70 years or above,2005,1
51137.0,VA,Orange,70 years or above,2007,2
51137.0,VA,Orange,70 years or above,2008,1
51137.0,VA,Orange,70 years or above,2010,1
51137.0,VA,Orange,70 years or above,2011,2
51137.0,VA,Orange,70 years or above,2012,2
51137.0,VA,Orange,70 years or above,2013,1
51137.0,VA,Orange,70 years or above,2014,1
51137.0,VA,Orange,70 years or above,2015,1
51137.0,VA,Orange,70 years or above,2016,4
51137.0,VA,Orange,70 years or above,2017,5
51137.0,VA,Orange,70 years or above,2018,2
51137.0,VA,Orange,70 years or above,2019,2
51139.0,VA,Page,30 - 49 years,2006,1
51139.0,VA,Page,30 - 49 years,2014,1
51139.0,VA,Page,30 - 49 years,2021,1
51139.0,VA,Page,70 years or above,2005,2
51139.0,VA,Page,70 years or above,2009,2
51139.0,VA,Page,70 years or above,2010,1
51139.0,VA,Page,70 years or above,2011,3
51139.0,VA,Page,70 years or above,2012,4
51139.0,VA,Page,70 years or above,2014,2
51139.0,VA,Page,70 years or above,2017,2
51139.0,VA,Page,70 years or above,2018,2
51139.0,VA,Page,70 years or above,2019,1
51139.0,VA,Page,70 years or above,2020,1
51141.0,VA,Patrick,10 - 29 years,2022,1
51141.0,VA,Patrick,30 - 49 years,2013,1
51141.0,VA,Patrick,30 - 49 years,2017,1
51141.0,VA,Patrick,70 years or above,2005,3
51141.0,VA,Patrick,70 years or above,2006,1
51141.0,VA,Patrick,70 years or above,2007,1
51141.0,VA,Patrick,70 years or above,2010,1
51141.0,VA,Patrick,70 years or above,2011,1
51141.0,VA,Patrick,70 years or above,2014,1
51141.0,VA,Patrick,70 years or above,2015,1
51141.0,VA,Patrick,70 years or above,2017,1
51141.0,VA,Patrick,70 years or above,2018,1
51141.0,VA,Patrick,70 years or above,2019,2
51143.0,VA,Pittsylvania,30 - 49 years,2009,2
51143.0,VA,Pittsylvania,30 - 49 years,2010,2
51143.0,VA,Pittsylvania,30 - 49 years,2011,1
51143.0,VA,Pittsylvania,30 - 49 years,2015,1
51143.0,VA,Pittsylvania,70 years or above,2005,1
51143.0,VA,Pittsylvania,70 years or above,2006,1
51143.0,VA,Pittsylvania,70 years or above,2007,1
51143.0,VA,Pittsylvania,70 years or above,2008,1
51143.0,VA,Pittsylvania,70 years or above,2009,3
51143.0,VA,Pittsylvania,70 years or above,2010,4
51143.0,VA,Pittsylvania,70 years or above,2011,5
51143.0,VA,Pittsylvania,70 years or above,2012,6
51143.0,VA,Pittsylvania,70 years or above,2013,4
51143.0,VA,Pittsylvania,70 years or above,2014,2
51143.0,VA,Pittsylvania,70 years or above,2015,3
51143.0,VA,Pittsylvania,70 years or above,2016,3
51143.0,VA,Pittsylvania,70 years or above,2017,4
51143.0,VA,Pittsylvania,70 years or above,2018,3
51143.0,VA,Pittsylvania,70 years or above,2019,2
51143.0,VA,Pittsylvania,70 years or above,2020,1
51143.0,VA,Pittsylvania,70 years or above,2021,2
51143.0,VA,Pittsylvania,70 years or above,2022,1
51145.0,VA,Powhatan,30 - 49 years,2015,1
51145.0,VA,Powhatan,30 - 49 years,2016,1
51145.0,VA,Powhatan,70 years or above,2006,1
51145.0,VA,Powhatan,70 years or above,2007,1
51145.0,VA,Powhatan,70 years or above,2009,1
51145.0,VA,Powhatan,70 years or above,2011,1
51145.0,VA,Powhatan,70 years or above,2012,1
51145.0,VA,Powhatan,70 years or above,2017,1
51145.0,VA,Powhatan,70 years or above,2019,1
51145.0,VA,Powhatan,70 years or above,2020,2
51145.0,VA,Powhatan,70 years or above,2022,1
51147.0,VA,Prince Edward,30 - 49 years,2011,1
51147.0,VA,Prince Edward,30 - 49 years,2022,1
51147.0,VA,Prince Edward,70 years or above,2008,1
51147.0,VA,Prince Edward,70 years or above,2011,2
51147.0,VA,Prince Edward,70 years or above,2014,2
51147.0,VA,Prince Edward,70 years or above,2015,1
51147.0,VA,Prince Edward,70 years or above,2017,2
51147.0,VA,Prince Edward,70 years or above,2021,2
51149.0,VA,Prince George,30 - 49 years,2005,1
51149.0,VA,Prince George,30 - 49 years,2014,1
51149.0,VA,Prince George,70 years or above,2006,2
51149.0,VA,Prince George,70 years or above,2010,1
51149.0,VA,Prince George,70 years or above,2012,1
